record_type,form_id_number,eain_id,election_authority_id_number,state_issued
E,9616241,14971,831628,CA
E,9616242,14972,1339150,CA
E,9616254,14973,80891,MA
E,9616278,14974,1349919,CA
E,9616283,14975,59833,FL
E,9616294,14976,850288,CA
E,9616300,14977,00068711,TX
E,9616303,14978,004932,OR
E,9616304,14979,1351228,CA
E,9616309,14980,1327154,CA
E,9616312,14982,1355767,CA
E,9616313,14983,1356263,CA
E,9616320,14985,52015,FL
E,9616322,14986,890906,CA
E,9616327,14987,1333192,CA
E,9616354,14989,45-3201557,NE
E,9616356,14990,59909,FL
E,9616368,14991,49831,FL
E,9616370,14992,27960,FL
E,9616376,14993,C00153,NY
E,9616387,15136,1355833,CA
E,9616391,14996,T0912000344Q2013,NJ
E,9616393,14997,1353505,CA
E,9616405,15002,940789,CA
E,9616424,15004,C00541391,FD
E,9616424,15005,00068897,TX
E,9616425,15006,1356054,CA
E,9616432,15007,1296948,CA
E,9616433,15008,1296949,CA
E,9616434,15009,1225795,CA
E,9616439,15010,746329,CA
E,9616441,15011,1356265,CA
E,9616445,15012,1356438,CA
E,9616464,15013,J1525000211Q2013,NJ
E,9616467,15014,743103,CA
E,9616487,15015,1355810,CA
E,9616499,15018,00069115,TX
E,9616506,15022,PAC-13-00165,VA
E,9616515,15023,82-155770,MI
E,9616516,15024,C00461517,FD
E,9616525,15027,940789,CA
E,9616526,15028,890906,CA
E,9616527,15029,901223,CA
E,9616528,15030,1295768,CA
E,9616531,15031,S0000007833Q04,NJ
E,9616532,15032,9000307,PA
E,9616537,15033,1294988,CA
E,9616563,15036,C00318,NY
E,9616579,15037,55596,FL
E,9616612,15040,25351,IL
E,9616613,15041,J1525000211Q2013,NJ
E,9616620,15042,1297707,CA
E,9616621,15043,1297708,CA
E,9616637,15044,0105193,WI
E,9616648,15045,1353452,CA
E,9616650,15046,25325,IL
E,9616681,15047,1356726,CA
E,9616692,15049,791819,CA
E,9616696,15050,1355055,CA
E,9616701,15051,Pending,MI
E,9616716,15054,7900366,PA
E,9616743,15055,STA-C436N-C-001,NC
E,9616751,15056,560,IL
E,9616765,15057,20135025406,CO
E,9616766,15058,C99289,NY
E,9616770,15059,1356888,CA
E,9616785,15061,C00438754,FD
E,9616787,15250,A19485,NY
E,9616807,15066,00062207,TX
E,9616812,15067,STA-Z881KG-C-001,NC
E,9616816,15068,1357256,CA
E,9616823,15070,V1300000944,NJ
E,9616876,15078,1277253,CA
E,9616877,15079,2011167,PA
E,9616883,15081,4235,FL
E,9616894,15082,902565,CA
E,9616901,15083,A19501,NY
E,9616903,15084,760960,CA
E,9616917,15085,1353505,CA
E,9616919,15086,C00239,NY
E,9616921,15087,16342,OR
E,9616925,15088,910629,CA
E,9616926,15089,871625,CA
E,9616927,15090,6489,IN
E,9616942,15091,1357629,CA
E,9616946,15092,03009244,MD
E,9616950,15093,24777,IL
E,9616951,15094,13-218-CT,AZ
E,9616972,15096,82-155751,MI
E,9616980,15097,G12050201P2013,NJ
E,9616983,15098,1233,AZ
E,9616984,15099,00648-6,MI
E,9616987,15100,1356376,CA
E,9616988,15101,1339821,CA
E,9616989,15102,1356751,CA
E,9616998,15103,1326620,CA
E,9617000,15105,54605,FL
E,9617001,15106,51322,FL
E,9617004,15107,1356117,CA
E,9617006,15108,1357762,CA
E,9617007,15109,1357516,CA
E,9617012,15110,1356423,CA
E,9617013,15111,744150,CA
E,9617021,15112,60091,FL
E,9617023,15113,1357784,CA
E,9617024,15114,1357491,CA
E,9617040,15115,1356872,CA
E,9617060,15116,992074,CA
E,9617067,15117,2013502463,CO
E,9617087,15118,962809,CA
E,9617114,15119,17589,IL
E,9617122,15120,1356355,CA
E,9617137,15122,1313474,CA
E,9617146,15123,1356263,CA
E,9617153,15124,114041,OK
E,9617157,15126,T0912000344Q2013,NJ
E,9617173,15129,C00541391,FD
E,9617173,15130,00068897,TX
E,9617185,15132,C21689,NY
E,9617236,15133,1273998,CA
E,9617241,15134,00068992,TX
E,9617268,15139,790318,CA
E,9617276,15142,20130091,PA
E,9617293,15143,9000307,PA
E,9617300,15144,20135025492,CO
E,9617301,15145,C00766,NY
E,9617304,15146,1358150,CA
E,9617306,15147,1357769,CA
E,9617307,15148,914130102p2013,NJ
E,9617308,15149,503786,MI
E,9617321,15154,82-155919,MI
E,9617325,15155,1352723,CA
E,9617331,15156,1309647,CA
E,9617338,15159,1307967,CA
E,9617339,15160,60429,FL
E,9617340,15161,F00000203P2013,NJ
E,9617341,15162,1224591,CA
E,9617371,15168,1345303,CA
E,9617372,15169,1345655,CA
E,9617391,15174,980730,CA
E,9617392,15175,744150,CA
E,9617409,15180,42744,FL
E,9617410,15181,1277253,CA
E,9617414,15182,850007,CA
E,9617415,15183,1233722,CA
E,9617419,15184,C00738,NY
E,9617431,15185,1273532,CA
E,9617440,15186,C00543272,FD
E,9617444,15187,1345115,CA
E,9617453,15188,C2013000211,GA
E,9617454,15189,24300-12,IL
E,9617459,15190,1357718,CA
E,9617462,15191,1323903,CA
E,9617463,15192,42075,FL
E,9617464,15193,42076,FL
E,9617465,15194,42077,FL
E,9617486,15302,01009192,MD
E,9617490,15196,24300-12,IL
E,9617496,15197,1277253,CA
E,9617499,15198,1300663,CA
E,9617506,15199,C00536375,FD
E,9617513,15200,1358486,CA
E,9617518,15201,4235,FL
E,9617521,15202,354,FL
E,9617522,15203,42075,FL
E,9617523,15204,42076,FL
E,9617524,15205,42077,FL
E,9617525,15206,60033,FL
E,9617579,15207,1357053,CA
E,9617588,15208,Y0000013244,NJ
E,9617589,15209,1358362,CA
E,9617591,15211,1331005,CA
E,9617593,15212,1357916,CA
E,9617604,15214,1339260,CA
E,9617605,15215,1358462,CA
E,9617606,15216,1357872,CA
E,9617616,15218,1315969,CA
E,9617617,15219,1318539,CA
E,9617618,15220,1357256,CA
E,9617638,15226,1358620,CA
E,9617646,15227,50644,FL
E,9617652,15229,745825,CA
E,9617653,15230,950393,CA
E,9617654,15231,1242650,CA
E,9617661,15232,S0000007833Q04,NJ
E,9617682,15234,1277253,CA
E,9617691,15238,1358428,CA
E,9617709,15239,C00414185,FD
E,9617709,15240,00057770,TX
E,9617711,15241,60479,FL
E,9617719,15242,1338191,CA
E,9617728,15243,1358723,CA
E,9617737,15359,00034394,TX
E,9617739,15245,AppliedFor,CA
E,9617765,15246,1358556,CA
E,9617846,15252,42220,FL
E,9617852,15253,1347590,CA
E,9617880,15255,01009312,MD
E,9617884,15256,1303120,CA
E,9617888,15257,03009194,MD
E,9617947,15258,850523,CA
E,9618031,15260,1357491,CA
E,9618058,15261,1276479,CA
E,9618200,15263,60529,FL
E,9618246,15264,943521,CA
E,9618257,15267,96448,MI
E,9618330,15270,60091,FL
E,9618392,15271,C01135,NY
E,9618418,15273,55776,FL
E,9618425,15274,500380,WI
E,9618529,15275,1278950,CA
E,9618541,15277,STA-331OTS-C-001,NC
E,9618600,15278,1358616,CA
E,9618635,15279,A19544,NY
E,9618655,15280,15752,OR
E,9618701,15281,1282464,CA
E,9618703,15282,891894,CA
E,9618709,15283,PAC-12-00137,VA
E,9618719,15284,890053,CA
E,9618726,15285,890440,CA
E,9618728,15286,1336295,CA
E,9618730,15287,1300958,CA
E,9618731,15288,1CZLA8,NC
E,9618782,15289,00065095,TX
E,9618855,15290,821955,CA
E,9618917,15291,1357629,CA
E,9619069,15293,1286381,CA
E,9619076,15294,990697,CA
E,9619109,15296,9000307,PA
E,9619111,15297,60510,FL
E,9619122,15429,60562,FL
E,9619141,15299,C00546325,FD
E,9619223,15301,A19561,NY
E,9619302,15303,55798,FL
E,9619303,15304,A19509,NY
E,9619308,15305,840154,CA
E,9619311,15306,821725,CA
E,9619312,15307,1347589,CA
E,9619313,15308,1354485,CA
E,9619314,15309,1359334,CA
E,9619320,15310,2013502558,CO
E,9619326,15311,C00546077,FD
E,9619344,15312,60672,FL
E,9619345,15313,60747,FL
E,9619346,15314,60739,FL
E,9619357,15315,60756,FL
E,9619362,15316,PAC13-20,AZ
E,9619375,15317,60770,FL
E,9619376,15318,60771,FL
E,9619378,15319,453139709,FL
E,9619394,15320,N13000006979,FL
E,9619399,15321,1302173,CA
E,9619404,15322,980730,CA
E,9619406,15324,1359449,CA
E,9619409,15325,914130102P2013,NJ
E,9619413,15326,1326620,CA
E,9619415,15327,00069444,TX
E,9619421,15328,25492,IL
E,9619422,15329,C00547372,FD
E,9619422,15330,3449,NH
E,9619429,15331,PAC-13-00317,VA
E,9619431,15332,1357784,CA
E,9619437,15334,60788,FL
E,9619455,15574,A07273,NY
E,9619459,15336,60745,FL
E,9619465,15337,16409,OR
E,9619494,15339,37783,MI
E,9619501,15340,A256-305,MD
E,9619502,15341,9200457,PA
E,9619506,15343,34623,TX
E,9619507,15344,1793,OH
E,9619508,15345,7400007,NC
E,9619509,15346,A06968,NY
E,9619515,15347,2452,OR
E,9619518,15348,2011167,PA
E,9619529,15349,60834,FL
E,9619562,15353,1351457,CA
E,9619566,15354,00068428,TX
E,9619567,15355,1238744,CA
E,9619568,15356,1238745,CA
E,9619569,15357,911856,CA
E,9619572,15358,2235,RI
E,9619574,15360,1234250,CA
E,9619576,15361,1357256,CA
E,9619579,15362,60855,FL
E,9619580,15363,41940,FL
E,9619582,15364,890465,CA
E,9619583,15365,880500,CA
E,9619584,15366,890439,CA
E,9619585,15367,743959,CA
E,9619586,15368,890464,CA
E,9619588,15369,20135025769,CO
E,9619595,15373,1280263,CA
E,9619596,15374,910874,CA
E,9619597,15375,890466,CA
E,9619598,15376,760715,CA
E,9619599,15377,1254111,CA
E,9619600,15378,901643,CA
E,9619602,15379,1280902,CA
E,9619604,15380,55228,FL
E,9619606,15381,59921,FL
E,9619607,15382,59921,FL
E,9619613,15384,60880,FL
E,9619615,15385,861332,CA
E,9619616,15386,16400,OR
E,9619619,15608,C88350,NY
E,9619623,15388,516404,MI
E,9619637,15389,930003,CA
E,9619640,15391,1356355,CA
E,9619647,15392,781984,CA
E,9619655,15393,C00125716,FD
E,9619663,15394,743501,CA
E,9619665,15396,1356423,CA
E,9619673,15400,51322,FL
E,9619674,15401,860132,CA
E,9619675,15402,950663,CA
E,9619678,15403,42489,FL
E,9619679,15404,60898,FL
E,9619681,15406,1355322,CA
E,9619682,15407,1356214,CA
E,9619683,15408,1356214,CA
E,9619684,15409,46-2537184,CA
E,9619685,15410,1333314,CA
E,9619695,15581,14618,OR
E,9619699,15414,01009200,MD
E,9619714,15415,60477,FL
E,9619721,15416,60925,FL
E,9619723,15417,813010,OK
E,9619737,15418,1357057,CA
E,9619741,15419,60933,FL
E,9619750,15421,33200012202011,NJ
E,9619752,15628,841559,CA
E,9619761,15423,81-0560530,GA
E,9619765,15424,51010,FL
E,9619767,15425,55540,FL
E,9619768,15426,49980,FL
E,9619772,15427,862327,CA
E,9619803,15431,1360302,CA
E,9619814,15433,000603-1,MI
E,9619816,15434,NC2013000019,GA
E,9619829,15438,60951,FL
E,9619831,15439,60952,FL
E,9619833,15440,59816,FL
E,9619845,15443,1241359,CA
E,9619852,15445,1360475,CA
E,9619857,15446,46-3646001,FD
E,9619864,15449,1360473,CA
E,9619888,15450,1322234,CA
E,9619889,15451,C00546606,FD
E,9619903,15452,46-3417376,FD
E,9619903,15453,20130233,PA
E,9619927,15457,60982,FL
E,9619938,15458,7900366,PA
E,9619948,15459,60983,FL
E,9619953,15460,1360642,CA
E,9619960,15461,1311218,CA
E,9619962,15462,6527,IN
E,9619965,15463,940550,CA
E,9619970,15465,16460,OR
E,9619980,15468,1360714,CA
E,9619992,15469,C131129,MO
E,9620009,15470,45945,FL
E,9620011,15471,50853,FL
E,9620013,15472,50205,FL
E,9620016,15473,80905,MA
E,9620029,15474,2554913,IL
E,9620030,15475,C02018,NY
E,9620033,15476,60998,FL
E,9620034,15477,1360607,CA
E,9620039,15478,55596,FL
E,9620040,15479,27960,FL
E,9620049,15480,54550,FL
E,9620050,15481,1342672,CA
E,9620059,15482,1360862,CA
E,9620074,15484,50004,FL
E,9620080,15485,61030,FL
E,9620083,15486,45165,FL
E,9620085,15487,61034,FL
E,9620086,15488,OH1554,OH
E,9620100,15489,261,OR
E,9620103,15490,60327,FL
E,9620107,15491,51078,FL
E,9620110,15492,pending-(filed-9-27-13),NY
E,9620112,15493,2090,FL
E,9620114,15495,60672,FL
E,9620117,15496,9000307,PA
E,9620120,15497,890440,CA
E,9620123,15498,50677,FL
E,9620124,15499,201400277,AZ
E,9620130,15500,50785,FL
E,9620131,15501,46302,FL
E,9620132,15502,55788,FL
E,9620137,15503,1343082,CA
E,9620138,15784,1286599,CA
E,9620147,15505,C00549469,FD
E,9620149,15506,A18982,NY
E,9620170,15507,A19611,NY
E,9620174,15508,1359429,CA
E,9620183,15509,C01783,NY
E,9620184,15510,C01782,NY
E,9620186,15512,C01941,NY
E,9620190,15513,1361076,CA
E,9620199,15514,1358620,CA
E,9620214,15515,C01960,NY
E,9620216,15516,16477,OR
E,9620224,15517,46-3812903,FD
E,9620249,15524,746239,CA
E,9620251,15525,1361185,CA
E,9620252,15526,1360839,CA
E,9620277,15528,510314,MI
E,9620278,15529,61110,FL
E,9620297,15531,,NV
E,9620297,15532,OSPC-12-00883,VA
E,9620297,15533,1332378,CA
E,9620303,15534,22561,FL
E,9620305,15535,35232,FL
E,9620306,15536,38216,FL
E,9620307,15537,45802,FL
E,9620308,15538,42198,FL
E,9620309,15539,50601,FL
E,9620310,15540,50598,FL
E,9620311,15541,50599,FL
E,9620312,15542,42745,FL
E,9620397,15785,00069549,TX
E,9620408,15544,46-3889322,IL
E,9620437,15545,PAC-12-00858,VA
E,9620449,15546,01009465,MD
E,9620451,15547,00069502,TX
E,9620464,15548,G12050201p2013,NJ
E,9620475,15554,0105467,WI
E,9620476,15555,760715,CA
E,9620480,15556,C00550020,FD
E,9620482,15557,PAC-13-00536,VA
E,9620490,15558,1305799,CA
E,9620531,15559,980020,CA
E,9620534,15560,C00546580,FD
E,9620536,15561,mfcsba,NM
E,9620542,15562,1361416,CA
E,9620545,15563,1361376,CA
E,9620548,15564,1331245,CA
E,9620552,15565,C00507566,FD
E,9620557,15566,PAC-13-00546,VA
E,9620565,15567,20075640066,CO
E,9620571,15568,20393,HI
E,9620598,15569,1350880,CA
E,9620599,15570,1345160,CA
E,9620602,15571,1359334,CA
E,9620606,16048,782758,CA
E,9620617,15575,C00550921,FD
E,9620618,15576,A19597,NY
E,9620619,15577,A19596,NY
E,9620620,15578,1361697,CA
E,9620630,15583,05008413,MD
E,9620635,15584,7839,RI
E,9620652,15585,880500,CA
E,9620669,15586,821137,CA
E,9620674,15602,200402621,AZ
E,9620674,15603,08009079,MD
E,9620674,15604,512290-8,MI
E,9620674,15605,8200412,PA
E,9620684,15606,C131081,MO
E,9620685,15607,40745,MN
E,9620694,15610,1361736,CA
E,9620698,15611,PAC13-00557,VA
E,9620717,15612,25562-03,IL
E,9620724,15613,60703,FL
E,9620730,15614,1276733,CA
E,9620749,15969,25644-03,IL
E,9620759,15970,C00551689,FD
E,9620784,15617,16533,OR
E,9620790,15618,Appliedfor,CA
E,9620791,15619,03009373,MD
E,9620806,15620,516539,MI
E,9620816,15621,Appliedfor,CA
E,9620844,15622,15903,OR
E,9620878,15624,C00494500,FD
E,9620896,15625,761351,CA
E,9620899,15626,1362030,CA
E,9620901,15627,1345442,CA
E,9620921,15629,01009524,MD
E,9620935,15630,54654,FL
E,9620936,15631,54707,FL
E,9620950,15633,C00285,NY
E,9620953,15758,1362066,CA
E,9620955,15783,1360422,CA
E,9620961,15636,501335,WI
E,9620961,15637,7512,OH
E,9620961,15638,A18886,NY
E,9620961,15639,9700,IA
E,9620961,15640,20065631049,CO
E,9620961,15641,782200,CA
E,9620961,15642,,NV
E,9620961,15643,,MS
E,9620963,15645,200602848,AZ
E,9620964,15646,LA1222,OH
E,9620974,15647,1359516,CA
E,9620985,15648,0105449,WI
E,9620996,15786,13-00516,VA
E,9620997,15650,950925,CA
E,9621008,15787,13-00583,VA
E,9621014,15653,1315438,CA
E,9621042,15890,23-4567891,TN
E,9621046,15658,1360302,CA
E,9621047,15659,1361376,CA
E,9621048,15660,992303,CA
E,9621050,15662,1349508,CA
E,9621059,15663,1357629,CA
E,9621062,15664,C00551028,FD
E,9621063,15665,0105468,WI
E,9621066,15666,1358362,CA
E,9621073,15667,C0055059,CA
E,9621086,15668,46-3390196,CA
E,9621091,15681,61243,FL
E,9621095,15682,1327083,CA
E,9621096,15683,201400368,AR
E,9621140,15690,840975,CA
E,9621141,15691,1300752,CA
E,9621157,15692,66126,FL
E,9621159,15693,46-3310672,TX
E,9621167,15695,C00550327,FD
E,9621180,15700,R0000007744,NJ
E,9621180,15701,100547,DE
E,9621180,15702,9300101PAC,PA
E,9621196,15703,15659,OR
E,9621200,15705,A19576,NY
E,9621201,15706,930060,CA
E,9621218,15707,66873,TX
E,9621247,15713,1297707,CA
E,9621248,15714,1297708,CA
E,9621255,15715,1298155,CA
E,9621256,15716,1362423,CA
E,9621263,15718,1261431,CA
E,9621264,15719,1261429,CA
E,9621290,15723,1299419,CA
E,9621310,15913,FPPC#1291421,CA
E,9621323,15725,22990,IL
E,9621325,15726,1362467,CA
E,9621329,15727,1362237,CA
E,9621336,15728,1362555,CA
E,9621352,15730,1351811,CA
E,9621375,15731,PAC-13-00165,VA
E,9621391,15732,PAC-14-00001,VA
E,9621400,15733,1358556,CA
E,9621402,15734,1362591,CA
E,9621417,15735,H1507000211Q2013,NJ
E,9621471,15736,STA-24O4Q3-C-001,NC
E,9621511,15737,PAC-14-00008,VA
E,9621515,15738,980020,CA
E,9621518,15739,1362659,CA
E,9621583,15741,1346242,CA
E,9621586,15742,95377,MA
E,9621619,15743,1353633,CA
E,9621653,15744,890106,CA
E,9621654,15745,963026,CA
E,9621687,15746,114165,OK
E,9621789,15752,20130299,PA
E,9621811,15929,03009372,MD
E,9621826,15754,214004,OK
E,9621872,15755,901643,CA
E,9621895,15756,7900366,PA
E,9621896,15757,7900366,PA
E,9621978,15760,20130286,PA
E,9622001,15761,201400349,AZ
E,9622006,15762,1361855,CA
E,9622008,15763,46-4318527,CA
E,9622042,15764,00069832,TX
E,9622055,15765,C141014,MO
E,9622056,15766,C141013,MO
E,9622125,15767,1330130,CA
E,9622128,15768,25661,IL
E,9622132,15769,H4GA01112,FD
E,9622154,15770,13837,OR
E,9622162,15771,C00553818,FD
E,9622173,15772,00069957,TX
E,9622179,15773,201400361,AZ
E,9622209,15774,C00553412,FD
E,9622211,15775,1360475,CA
E,9622212,15776,1339821,CA
E,9622214,15777,1357961,CA
E,9622215,15778,61311,FL
E,9622217,15779,61144,FL
E,9622218,15780,61292,FL
E,9622219,15781,61111,FL
E,9622220,15782,61145,FL
E,9622246,15788,851452,CA
E,9622247,15789,851452,CA
E,9622255,15790,2543304,IL
E,9622329,15792,201400445,AZ
E,9622573,15797,00016409,TX
E,9622597,15798,80904,MA
E,9622597,15799,201400231,AZ
E,9622597,15800,25640,IL
E,9622597,15801,6578,ME
E,9622597,15802,00,NM
E,9622675,15809,C111173,MO
E,9622738,15813,61356,FL
E,9622761,15814,201400455,AZ
E,9622778,15815,1360785,CA
E,9622818,15817,25715,IL
E,9622824,15818,972104,CA
E,9622977,15822,00,NM
E,9623186,15825,791819,CA
E,9623267,15831,1363266,CA
E,9623312,15834,810830,CA
E,9623313,15835,1327049,CA
E,9623314,15836,594017,CA
E,9623316,15837,743579,CA
E,9623317,15838,990208,CA
E,9623321,15839,1319104,CA
E,9623367,15840,266707,KY
E,9623386,15842,1360714,CA
E,9623387,15843,PC14-002,AZ
E,9623394,15844,9000307,PA
E,9623396,15845,60510,FL
E,9623399,15846,266614,KY
E,9623401,15847,25765,IL
E,9623428,15852,20145026765,CO
E,9623432,15853,1363067,CA
E,9623438,15854,41090,MN
E,9623459,15856,A00535,NY
E,9623464,15862,FID1037,IL
E,9623464,15863,NC2006000072,GA
E,9623465,15864,S0000014144Q2002,NJ
E,9623465,15865,253,RI
E,9623467,15866,000603-1,MI
E,9623469,15867,7900366,PA
E,9623472,15868,61396,FL
E,9623475,15869,61378,FL
E,9623479,15870,01009761,MD
E,9623482,15871,1363489,CA
E,9623483,15872,00066868,TX
E,9623496,15873,980730,CA
E,9623501,15875,14618,OR
E,9623515,15876,15750,MA
E,9623521,15877,C00556431,FD
E,9623534,15881,46-4774899,OH
E,9623539,15882,1363621,CA
E,9623546,15883,C00554907,FD
E,9623548,15884,61379,FL
E,9623560,15885,1363690,CA
E,9623562,15886,1363687,CA
E,9623567,15887,1GF114,NC
E,9623577,15888,C00556613,FD
E,9623596,15889,45-2014-002,MI
E,9623599,15891,00067575,TX
E,9623605,15892,46-4810276,PA
E,9623608,15893,14961,OR
E,9623625,15895,80917,MA
E,9623626,15896,61368,FL
E,9623635,15897,55254,FL
E,9623644,15898,1348805,CA
E,9623650,15899,46-4742418,NC
E,9623652,15900,1233,AZ
E,9623655,15901,00648-6,MI
E,9623663,15902,510713,MI
E,9623664,15903,870169,CA
E,9623670,15904,OH1565,OH
E,9623672,15905,842151,CA
E,9623680,15906,1363885,CA
E,9623694,15909,54559,FL
E,9623699,15911,1266189,CA
E,9623704,15912,6615,IN
E,9623742,15914,930791,CA
E,9623748,15915,60769,FL
E,9623749,15916,60760,FL
E,9623750,15917,60764,FL
E,9623752,15918,60752,FL
E,9623753,15919,60753,FL
E,9623754,15920,60762,FL
E,9623756,15921,962367,CA
E,9623760,15922,60761,FL
E,9623761,15923,60751,FL
E,9623762,15924,54656,FL
E,9623763,15925,61356,FL
E,9623773,15926,A19611,NY
E,9623793,15930,80918,MA
E,9623799,15931,46-4902956,FD
E,9623817,15933,1364170,CA
E,9623823,15934,510314,MI
E,9623827,15936,00069549,TX
E,9623837,15937,1362881,CA
E,9623838,15938,46-4935217,NV
E,9623841,15939,S8NJ00285,FD
E,9623844,15940,1362802,CA
E,9623846,15942,LHSV79,NC
E,9623851,15943,61473,FL
E,9623852,15944,910874,CA
E,9623853,15945,1363387,CA
E,9623858,15946,1364315,CA
E,9623869,15947,61089,FL
E,9623875,15948,C141031,MO
E,9623890,15950,6DK316,NC
E,9623892,15951,1364114,CA
E,9623921,15952,860132,CA
E,9623922,15953,1286381,CA
E,9623926,15954,C00553958,FD
E,9623931,15955,C00555698,FD
E,9623932,15956,20130314.3,CO
E,9623933,15957,CPFID#15783,MA
E,9623937,15958,930184,CA
E,9623938,15959,A8991,MD
E,9623940,15960,00069005,TX
E,9623948,15961,743959,CA
E,9623949,15962,61056,FL
E,9623953,15963,516000279,DE
E,9623970,15966,-,ND
E,9623974,15967,1364273,CA
E,9623977,15968,00069759,TX
E,9623980,15971,25747,IL
E,9623981,15972,61451,FL
E,9623994,15973,1364661,CA
E,9623996,15974,20145026733,CO
E,9624014,15976,516574,MI
E,9624015,16641,16709,OR
E,9624024,15978,B-2014-001,MI
E,9624025,15979,C00556530,FD
E,9624027,15980,1364714,CA
E,9624032,15984,34623,TX
E,9624035,15987,34623,TX
E,9624036,15988,C00555847,FD
E,9624038,15989,9200457,PA
E,9624039,15990,A256-305,MD
E,9624042,15991,1793,OH
E,9624044,15993,7400007,NC
E,9624046,15995,A06968,NY
E,9624051,15996,16558,OR
E,9624058,15997,1342672,CA
E,9624061,15998,1358616,CA
E,9624075,16000,744675,CA
E,9624085,16001,871251,CA
E,9624090,16002,1343265,CA
E,9624112,16003,16800,OR
E,9624113,16004,16799,OR
E,9624120,16005,00070012,TX
E,9624154,16009,1364980,CA
E,9624175,16589,1365098,CA
E,9624183,16011,862327,CA
E,9624193,16012,00070098,TX
E,9624197,16013,890540,CA
E,9624199,16014,1364720,CA
E,9624207,16015,C00003210,FD
E,9624208,16016,516651,MI
E,9624231,16017,61485,FL
E,9624237,16018,1365275,CA
E,9624240,16019,00499228,FD
E,9624243,16020,1365218,CA
E,9624262,16021,901223,CA
E,9624264,16022,C84001,NY
E,9624292,16024,25788,IL
E,9624308,16025,860132,CA
E,9624313,16026,J1500000511Q2012,NJ
E,9624334,16030,01010293,MD
E,9624352,16031,1315969,CA
E,9624353,16032,16342,OR
E,9624366,16036,992303,CA
E,9624368,16037,1332838,CA
E,9624376,16038,1303833,CA
E,9624400,16039,03009372,MD
E,9624409,16040,1318539,CA
E,9624410,16041,761351,CA
E,9624412,16042,1365437,CA
E,9624420,16043,00070059,TX
E,9624432,16044,1290,FL
E,9624433,16045,A01122,NY
E,9624445,16049,1365567,CA
E,9624446,16050,1365589,CA
E,9624447,16051,1365587,CA
E,9624448,16052,1365595,CA
E,9624450,16053,1365591,CA
E,9624454,16054,516768-9,MI
E,9624467,16055,1319104,CA
E,9624529,16056,516791,MI
E,9624549,16057,262992,KY
E,9624553,16058,741623,CA
E,9624557,16060,1233,AZ
E,9624561,16061,00648-6,MI
E,9624582,16063,516629,MI
E,9624593,16064,1364160,CA
E,9624614,16065,201400495,AZ
E,9624623,16066,01010032,MD
E,9624631,16067,15793,MA
E,9624661,16068,742855,CA
E,9624665,16069,NC2014000021,GA
E,9624719,16072,A01042,NY
E,9624720,16608,1365806,CA
E,9624721,16074,00070105,TX
E,9624726,16075,1365720,CA
E,9624733,16077,61560,FL
E,9624794,16082,86-0449735,AZ
E,9624796,16083,1362284,CA
E,9624840,16786,1365355,CA
E,9624917,16086,15842,MA
E,9624920,16087,C00561019,FD
E,9624951,16585,516826,MI
E,9624977,16097,1235081,CA
E,9625105,16102,NC2014000008,GA
E,9625151,16104,1362423,CA
E,9625233,16105,C02821,NY
E,9625403,16111,1361702,CA
E,9625419,16112,C00559799,FD
E,9625456,16114,61466,FL
E,9625490,16115,None,FL
E,9625495,16116,2014C0625,PA
E,9625523,16117,760960,CA
E,9625597,16118,03009373,MD
E,9625610,16119,850381,CA
E,9625612,16120,882292,CA
E,9625615,16122,C00523738,FD
E,9625654,16610,15845,MA
E,9625678,16126,16878,OR
E,9625717,16128,C00560375,FD
E,9625726,16131,1355339,CA
E,9625727,16132,991225,CA
E,9625728,16133,1311499,CA
E,9625729,16134,C00557090,FD
E,9625736,16135,560,IL
E,9625737,16136,1235081,CA
E,9625743,16137,1345580,CA
E,9625771,16138,1365414,CA
E,9625802,20034,1362802,CA
E,9625809,16140,1364716,CA
E,9625810,16141,C00560482,FD
E,9625818,16142,851585,CA
E,9625820,16143,516740,MI
E,9625830,16283,1365996,CA
E,9625831,16145,1358486,CA
E,9625834,16146,1363690,CA
E,9625837,16147,1314816,CA
E,9625839,16319,1366015,CA
E,9625840,16149,771066,CA
E,9625846,16150,1366150,CA
E,9625870,16151,1366242,CA
E,9625872,16421,20140157,PA
E,9625881,16153,1366276,CA
E,9625882,16347,1366274,CA
E,9625892,16155,1366148,CA
E,9625902,16607,STA-555X4K-C-001,NC
E,9625907,16537,1366328,CA
E,9625912,16158,1366338,CA
E,9625914,16159,9000350,PA
E,9625916,16160,1286599,CA
E,9625919,16161,1366246,CA
E,9625921,16423,1366324,CA
E,9625925,16163,00069957,TX
E,9625935,16164,980020,CA
E,9625940,16168,201200658,AZ
E,9625947,16169,C00561365,FD
E,9625957,16171,61508,FL
E,9625968,16609,80920,MA
E,9625969,16174,PAC990265,LA
E,9625974,16424,00070132,TX
E,9625978,16176,00067532,TX
E,9625979,16425,00069535,TX
E,9625997,16178,1366410,CA
E,9626000,16420,1364960,CA
E,9626008,16605,2010323,PA
E,9626023,16183,1366447,CA
E,9626024,16606,A19860,NY
E,9626026,16422,1366464,CA
E,9626033,16186,14-00008,VA
E,9626038,16426,516882,MI
E,9626039,16427,60864,FL
E,9626040,16189,1362467,CA
E,9626042,16590,1366466,CA
E,9626043,16504,516713,MI
E,9626049,16192,PAC-14-00178,VA
E,9626051,16194,C00550327,FD
E,9626053,16428,2006401,PA
E,9626065,16197,25902-12,IL
